idempresa,idfamilia,descripcion,precio publico,fecha precio,stock,fecha stock,comentarios,activo
2,21,Mini tubos Tool 14pcs SET,"9.085,00",12-12-2023,"1,00",13-02-2023,,TRUE
2,21,Tubos impacto cortos Eurotech 10pcs SET,"0,00",17-10-2023,"0,00",0,,TRUE
2,21,Allen Davidson 9pcs larga,"0,00",0,"0,00",0,,TRUE
2,21,Allen Eurotech 9pcs milimetrica,"0,00",0,"0,00",0,,TRUE
2,21,Llave combinada 10 Yeii,"3.450,00",12-12-2023,"1,00",09-09-2023,,TRUE
2,21,Llave combinada 11 Yeii ,"3.450,00",12-12-2023,"2,00",09-09-2023,,TRUE
2,21,Llave combinada 13 Yeii,"3.450,00",12-12-2023,"3,00",09-09-2023,,TRUE
2,21,Llave combinada 13 Eurotech,"4.025,00",12-12-2023,"1,00",09-09-2023,,TRUE
2,21,Llave combinada 17 Yeii,"4.025,00",12-12-2023,"0,00",09-09-2023,,TRUE
2,21,Llave combinada 21 Eurotech,"4.025,00",12-12-2023,"1,00",09-09-2023,,TRUE
2,21,Juego combinadas Ford 8pcs,"19.435,00",12-12-2023,"0,00",13-02-2023,,TRUE
2,21,Juego combinadas Baum 11pcs,"0,00",0,"0,00",0,,TRUE
2,21,Llave esferica 1/4 ,"7.590,00",22-02-2024,"2,00",12-12-2023,,TRUE
2,21,Llave esferica 1/2,"7.610,00",22-02-2024,"1,00",01-03-2023,,TRUE
2,21,"Llave Francesa 6"" Jinfeng","5.050,00",12-12-2023,"0,00",13-02-2023,,TRUE
2,21,"Llave Francesa 10"" Mota ","10.430,00",12-12-2023,"0,00",10-06-2023,80%,TRUE
2,21,Torx Harden 9pcs larga,"0,00",0,"0,00",0,,TRUE
2,21,Torx Davidson larga 9pcs ,"0,00",0,"0,00",0,,TRUE
2,21,"Pinza punta 7"" Davidson","5.820,00",12-12-2023,"1,00",13-02-2023,,TRUE
2,21,Pinza Ford n°6,"8.360,00",12-12-2023,"0,00",13-02-2023,,TRUE
2,21,Pinza Ford n°8,"0,00",0,"0,00",0,,TRUE
2,21,"Pinza fuerza 10"" Bison","7.020,00",12-12-2023,"2,00",13-02-2023,,TRUE
2,21,Pinza de fuerza (paquete celeste),"7.420,00",12-12-2023,"3,00",13-02-2023,,TRUE
2,21,"Pinza universal 7"" Davidson","6.620,00",12-12-2023,"0,00",13-02-2023,,TRUE
2,21,"Pinza Linea Tools 6""","4.000,00",12-12-2023,"1,00",13-02-2023,,TRUE
2,21,Saca bujia,"0,00",0,"0,00",0,,TRUE
2,21,Soga elastica Stretch cords azul,"0,00",0,"0,00",0,,TRUE
2,21,Pulpo elastico 40x40cm Bison,"3.400,00",12-12-2023,"7,00",25-10-2023,80%,TRUE
2,21,Linga blanca,"7.620,00",12-12-2023,"13,00",07-03-2023,,TRUE
2,21,Linga de color x unidad,"1.795,00",12-12-2023,"3,00",12-06-2023,80%,TRUE
2,21,Linga x3 Bison,"3.550,00",12-12-2023,"0,00",25-10-2023,,TRUE
2,21,Tijera Raia,"0,00",0,"0,00",0,,TRUE
2,21,Tijera Xizhi,"0,00",0,"0,00",0,,TRUE
2,21,Tubo largo 1/2 10mm,"2.530,00",27-02-2024,"1,00",04-11-2023,,TRUE
2,21,Tubo largo 1/2 12mm,"2.530,00",27-02-2024,"1,00",04-11-2023,,TRUE
2,21,Tubo largo 1/2 15mm,"2.530,00",27-02-2024,"1,00",04-11-2023,,TRUE
2,21,Tubo largo 1/2 17mm,"2.875,00",27-02-2024,"1,00",04-11-2023,80%,TRUE
2,21,Tubo largo 1/2 18mm ,"3.280,00",27-02-2024,"0,00",04-11-2023,,TRUE
2,21,Tubo largo 1/2 19mm,"3.280,00",27-02-2024,"0,00",04-11-2023,,TRUE
2,21,Tubo largo 1/2 21mm,"4.775,00",27-02-2024,"4,00",04-11-2023,,TRUE
2,21,Tubo largo 1/2 23mm,"5.220,00",27-02-2024,"3,00",04-11-2023,,TRUE
2,21,Tubo largo 1/2 24mm,"5.220,00",27-02-2024,"3,00",04-11-2023,80%,TRUE
2,21,Inflador pelota,"0,00",0,"0,00",0,,TRUE
2,21,Roto martillo Makita,"0,00",0,"0,00",0,,TRUE
